,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
67,1.704369878768921,0.4924431668572228,0.10099706649780274,0.03201913897195031,7,10,6,500,"{'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 500}",0.4752475247524752,0.5016501650165016,0.4470198675496689,0.5132450331125827,0.48344370860927155,0.48412125980810006,0.022852449524173382,83
68,0.2014103889465332,0.11049630732082871,0.01037006378173828,0.0006049356678264335,7,10,10,50,"{'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 50}",0.4884488448844885,0.5082508250825083,0.45364238410596025,0.5198675496688742,0.4337748344370861,0.4807968876357835,0.03251838960262636,120
69,0.5925027847290039,0.04100433365817076,0.03283562660217285,0.005516775067048615,7,10,10,200,"{'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 200}",0.5016501650165016,0.48514851485148514,0.45695364238410596,0.5066225165562914,0.49337748344370863,0.4887504644504186,0.01749990720183342,42
70,1.139432144165039,0.11102845047191325,0.0648345947265625,0.017378600618632608,7,10,10,350,"{'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 350}",0.48514851485148514,0.5016501650165016,0.4470198675496689,0.5165562913907285,0.4602649006622517,0.4821279478941271,0.025636387271895926,109
71,1.7052936553955078,0.15996797806073837,0.09289417266845704,0.020750288903488748,7,10,10,500,"{'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 500}",0.49504950495049505,0.48514851485148514,0.46688741721854304,0.5264900662251656,0.4602649006622517,0.4867680807815882,0.02343800523846714,58
72,0.17835259437561035,0.017405613247247848,0.0114105224609375,0.002550755254781854,10,1,2,50,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.46864686468646866,0.46204620462046203,0.44370860927152317,0.5231788079470199,0.47019867549668876,0.4735558324044325,0.026537281054134654,143
73,0.8910671234130859,0.2280886087768617,0.04846973419189453,0.017654377420608613,10,1,2,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.49174917491749176,0.4752475247524752,0.47019867549668876,0.5198675496688742,0.45695364238410596,0.4828033134439272,0.021623868196392032,93
74,1.416689395904541,0.14046355256352347,0.06454348564147949,0.005590996540355149,10,1,2,350,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 350}",0.48514851485148514,0.504950495049505,0.46357615894039733,0.5264900662251656,0.45364238410596025,0.4867615238345026,0.026631695830185903,59
75,2.81427903175354,0.59816809722311,0.19797511100769044,0.11673516335509378,10,1,2,500,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.48514851485148514,0.5082508250825083,0.46688741721854304,0.5231788079470199,0.4470198675496689,0.48609708652984507,0.027432762972853922,66
76,0.23665428161621094,0.08116292694791549,0.012133407592773437,0.0019490014270565025,10,1,6,50,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 50}",0.4752475247524752,0.5247524752475248,0.4768211920529801,0.5132450331125827,0.46357615894039733,0.49072847682119203,0.023811545892764834,31
