Open,High,Low,Close,Volume,sentiment,Price_change
648.484009,659.629028,644.97998,647.658997,107910000.0,-0.0826080962800875,Increased
648.28302,675.258972,646.778992,664.551025,138172992.0,0.2065804347826087,Decreased
664.796997,668.700012,654.468018,654.468018,131449000.0,0.3006337278106508,Increased
652.922974,662.901978,652.922974,658.078003,98511400.0,0.0804263157894736,Increased
659.171021,667.077026,659.039978,663.255005,81673104.0,0.1278273730684326,Decreased
663.781006,666.460022,659.333984,660.767029,50330200.0,0.0541779850746268,Increased
661.992981,682.36499,661.992981,679.458984,74407904.0,-0.1598160220994475,Decreased
679.809021,681.554993,668.625,673.106018,69465000.0,-0.1703330345710627,Increased
672.737976,673.276978,667.632019,672.864014,61203300.0,0.0614250896057347,Decreased
672.80603,672.929016,663.359985,665.684998,94636400.0,0.4642470729751403,Decreased
665.228027,666.218994,660.414978,665.012024,60491800.0,-0.034452513464991,Decreased
664.921997,666.583008,646.721985,650.619019,134169000.0,0.1588164794007491,Increased
650.726013,656.366028,648.523987,655.55603,69532200.0,-0.15205515625,Increased
655.409973,663.109985,652.79303,661.284973,118184000.0,0.1800502155172413,Decreased
661.263,661.828003,653.39502,654.096985,78176496.0,0.1402089743589744,Decreased
654.226013,656.224976,645.879028,651.783997,225135008.0,0.2372593462717057,Increased
651.627014,657.455994,648.447021,654.35199,147460992.0,0.1523864892528147,Increased
654.492004,657.594971,654.492004,655.034973,86428400.0,-0.0386138528138528,Increased
655.111023,657.796021,654.786011,656.992004,60703500.0,0.5629174269005848,Decreased
657.012024,658.223022,654.208984,655.046997,38456100.0,0.3532545454545455,Decreased
655.099976,655.284973,624.36499,624.68103,110818000.0,0.2558951048951048,Decreased
624.60199,626.119019,605.883972,606.271973,121887000.0,0.0823185840707964,Decreased
606.396973,612.848022,531.333984,547.465027,330932992.0,-0.0265854070660522,Increased
548.656006,573.359985,541.546997,566.35498,207982000.0,-0.1987381249999999,Increased
566.328979,579.495972,565.776978,578.289001,125292000.0,0.1371260450160771,Decreased
578.281006,578.281006,569.981995,575.04303,66127900.0,0.1935822616407982,Increased
575.030029,588.395996,569.468994,587.778015,80797296.0,0.1971136963696369,Increased
587.770996,597.513,586.815979,592.690002,82398400.0,0.2187631728045326,Decreased
592.736023,592.994019,588.046997,591.054016,61194100.0,0.1365026984126984,Decreased
591.038025,591.091003,584.79303,587.801025,92228096.0,0.3108665745856353,Increased
587.64801,599.984009,586.370972,592.103027,102905000.0,-0.0595879213483145,Decreased
592.124023,597.541992,589.119995,589.119995,74514400.0,-0.1100810996563573,Decreased
588.797974,589.909973,583.810974,587.559021,69218000.0,0.1548691078561917,Decreased
587.356995,589.773987,584.979004,585.588013,43563000.0,0.3131779264214046,Decreased
585.588989,585.666016,564.781006,570.473022,60851100.0,0.0409291005291005,Decreased
570.494019,573.580017,563.23999,567.23999,57262300.0,0.1997929487179487,Increased
567.242981,581.737976,566.716003,577.439026,58405200.0,0.2627518367346939,Decreased
577.760986,580.893982,571.429993,573.216003,54443000.0,0.0961432989690721,Increased
573.70697,577.791992,573.429993,574.317993,59896600.0,-0.2119897196261682,Increased
574.338989,578.237976,574.182007,575.630005,50631600.0,-0.4627087261785356,Increased
576.083984,582.817993,575.45697,581.697021,45301400.0,-0.0018628820960698,Decreased
581.939026,584.15802,580.218018,581.307983,38299400.0,0.0228473118279569,Increased
581.310974,588.447998,580.593994,586.752991,72844000.0,0.4245560975609756,Decreased
586.770996,589.473999,581.633972,583.414978,85349200.0,0.3277286343612335,Decreased
583.411987,583.590027,579.85498,580.182007,56328200.0,0.16756230248307,Decreased
580.179993,580.450989,575.166992,577.760986,136130000.0,0.1582703349282296,Increased
577.752991,580.622986,576.857971,579.651001,48856800.0,0.2286227405247813,Decreased
579.452026,579.844971,568.630005,569.947021,59698300.0,-0.1614414432989691,Increased
569.830017,574.038025,569.73999,573.911987,86301600.0,0.1244407407407407,Increased
574.070984,576.278015,573.465027,574.106995,110398000.0,-0.1211119505494505,Increased
574.114014,578.356995,574.114014,577.502991,70342400.0,0.2203067796610169,Decreased
577.591003,577.861023,573.642029,575.471985,75840896.0,-0.2693024390243902,Decreased
575.546021,576.310974,571.814026,572.302979,76923400.0,-0.4129309297912713,Increased
572.409973,575.643005,570.810974,575.536987,79910800.0,0.2176302872062663,Increased
575.554993,599.5,574.05603,598.211975,159014000.0,0.2856998007968127,Increased
598.590027,611.836975,596.848022,608.633972,97942896.0,0.2312900284900285,Decreased
608.98999,609.054993,602.242004,606.590027,82446800.0,0.2036068965517241,Increased
606.505981,610.830017,605.091003,610.435974,78529104.0,0.0121404210526315,Increased
610.572998,614.544983,608.513,614.544006,75032400.0,0.2109622222222222,Increased
614.63501,628.77002,613.843994,626.315979,86713000.0,0.3310888399412629,Decreased
626.35199,626.830017,620.263,622.861023,64550200.0,0.1891745493107105,Increased
622.927002,625.094971,622.39502,623.508972,45016800.0,0.2484318051575929,Decreased
623.424011,628.817993,600.505981,606.718994,73610800.0,0.1600465116279069,Increased
607.005005,608.458984,605.411011,608.242981,72812304.0,0.2442641552511415,Increased
608.025024,611.192993,606.924988,609.241028,86920600.0,0.2244141414141414,Increased
608.841003,611.952026,608.409973,610.684021,47877700.0,0.2594786206896551,Decreased
610.588013,611.085999,607.155029,607.155029,59464600.0,0.4909972361809046,Decreased
607.245972,609.260986,606.734985,606.973022,64963400.0,0.1690977477477477,Decreased
607.218018,607.859985,605.192017,605.984009,37140300.0,0.2138208,Increased
