Date,Open,High,Low,Close,Volume,sentiment,Price_change
2017-06-24,341.625,343.621002,322.087006,323.696014,673585024.0,-0.00799879705947874,Decreased
2017-06-25,323.466003,332.791992,284.645996,303.247986,1186880000.0,0.39481455331412113,Decreased
2017-06-26,302.954987,311.458008,238.649002,272.691986,2081810048.0,0.032010589582140814,Decreased
2017-06-27,272.691986,293.088013,227.136993,293.088013,1973869952.0,0.14576185860889396,Increased
2017-06-28,293.041992,333.104004,276.414001,327.927002,2056550016.0,0.17101470850022246,Increased
2017-06-29,328.365997,330.708008,297.372986,302.882996,1508579968.0,0.18691170395869194,Decreased
2017-06-30,303.152008,315.171997,288.442993,294.915985,1011800000.0,0.0256219814241486,Decreased
2017-07-01,293.352997,293.747986,268.617004,274.601013,1089200000.0,-0.057614148936170236,Decreased
2017-07-02,275.122986,295.509003,262.519989,287.987,1123330048.0,0.40750191082802556,Increased
2017-07-03,288.414001,291.104004,281.175995,282.89801,851408000.0,0.16348251821019763,Decreased
2017-07-04,282.19101,287.388,273.110992,273.303009,687691008.0,0.0972682267067411,Decreased
2017-07-05,273.098999,275.125,261.446991,268.773987,790256000.0,0.15989434764130903,Decreased
2017-07-06,268.858002,278.476013,265.511993,270.549011,623080000.0,0.2089174837161467,Increased
2017-07-07,270.350006,273.942993,244.173996,245.990997,687251968.0,0.43833131217432514,Decreased
2017-07-08,245.889999,273.47699,236.550995,251.697006,754958016.0,-0.2199338028169014,Increased
2017-07-09,251.822006,255.104996,242.136993,242.136993,505118016.0,-0.086173017507724,Decreased
2017-07-10,243.011002,243.070999,196.964996,215.356995,937219008.0,0.05322148133359952,Decreased
2017-07-11,211.524994,220.291,183.391998,197.404007,1440950016.0,0.05070149750415974,Decreased
2017-07-12,197.151993,230.774002,189.589005,230.774002,1241190016.0,0.35001086729362596,Increased
2017-07-13,231.811996,231.811996,200.065002,209.733002,828489024.0,0.148089741697417,Decreased
2017-07-14,209.529007,211.100998,187.373993,199.662003,749382016.0,-0.12002834008097166,Decreased
2017-07-15,199.709,200.160995,170.654999,170.654999,810451968.0,-0.33865581395348815,Decreased
2017-07-16,169.574005,172.014008,133.723007,157.363007,1516889984.0,0.305819758064516,Decreased
2017-07-17,159.990997,194.753006,158.044006,193.423996,1669500032.0,-0.14209937499999997,Increased
2017-07-18,195.026993,267.985992,182.059006,234.391006,2709260032.0,0.20881970649895176,Increased
2017-07-19,234.940994,245.651001,191.744995,199.703003,2328790016.0,0.33627379182156136,Decreased
2017-07-20,205.421997,233.904007,203.216003,227.264999,2224999936.0,0.39377109929078,Increased
2017-07-21,226.061005,235.117996,213.009995,218.304993,1006129984.0,0.35551199614271933,Decreased
2017-07-22,217.860001,232.695999,216.867996,229.475998,618259968.0,-0.03516017094017094,Increased
2017-07-23,229.123001,231.679993,217.722,225.951004,649614976.0,-0.017084707646176915,Decreased
2017-07-24,226.285004,227.537994,222.453003,224.710999,431691008.0,0.21452714360862707,Decreased
2017-07-25,224.373001,225.324005,195.845001,206.710007,1095760000.0,0.4394876246600181,Decreased
2017-07-26,207.085999,210.766998,194.783997,203.953003,717692032.0,0.06671743209876543,Decreased
2017-07-27,204.856003,206.444,201.259995,204.317993,393283008.0,0.2363966354109211,Decreased
2017-07-28,204.324997,204.897003,192.304001,193.123001,562571008.0,0.09629004940014114,Decreased
2017-07-29,193.341003,208.679001,179.647003,205.789001,824355008.0,0.042620300751879704,Increased
2017-07-30,206.735992,208.541,196.149002,197.977997,596233984.0,0.5350908207343414,Decreased
2017-07-31,197.404999,203.871002,193.410995,203.871002,569414016.0,0.26995727221279003,Increased
2017-08-01,204.688004,227.744003,204.688004,226.768997,1585330048.0,-0.09989393118076835,Increased
2017-08-02,227.005997,229.511993,218.117996,219.951996,632606016.0,0.2199485306206329,Decreased
2017-08-03,220.179993,228.292007,219.888,225.341995,557217024.0,-0.03320657276995307,Increased
2017-08-04,225.307999,227.621002,222.057007,223.072998,539782976.0,0.49947550807712354,Decreased
2017-08-05,222.852005,256.506989,221.951996,256.506989,1332999936.0,0.11027248067094741,Increased
2017-08-06,256.419006,271.049011,252.852005,261.566986,1482979968.0,0.17222701962574166,Increased
2017-08-07,261.237,271.963013,256.688995,269.179993,935726976.0,0.2790687709497207,Increased
2017-08-08,269.100006,298.907013,266.79599,296.769012,1502409984.0,0.10521223267750213,Increased
2017-08-09,297.631989,318.716003,276.690002,296.027008,2638579968.0,0.19780008394543544,Decreased
2017-08-10,296.960999,306.592987,289.925995,295.891998,1076819968.0,0.19615179649758463,Decreased
2017-08-11,294.494995,309.209015,294.494995,308.864014,953576000.0,0.47865819151638306,Increased
2017-08-12,308.709991,317.559998,307.895996,310.601013,1111650048.0,0.17094481342617387,Increased
2017-08-13,310.365997,310.81601,289.313995,298.063995,1369369984.0,0.1323011243851019,Decreased
2017-08-14,298.031006,306.807007,296.411987,300.096985,864390976.0,0.3893095391556558,Increased
2017-08-15,299.951996,300.408997,279.326996,289.817993,1051800000.0,0.042797378277153554,Decreased
2017-08-16,289.819,303.412994,285.38501,302.266998,967643008.0,0.32376773333333325,Increased
2017-08-17,302.804993,311.028015,300.25,301.457001,909494016.0,0.2987644543872731,Decreased
2017-08-18,301.696991,307.959991,292.498993,295.589996,936160000.0,0.4739222501571339,Decreased
2017-08-19,296.181,301.666992,286.183014,297.470001,860201984.0,0.40650148711943795,Increased
2017-08-20,296.644012,301.428009,291.579987,301.428009,571947008.0,0.3590300071959702,Increased
2017-08-21,300.476013,347.049011,297.234009,321.591003,2448969984.0,0.33445357933579334,Increased
2017-08-22,321.054993,327.360992,297.912994,314.785004,1336400000.0,0.33537346398305073,Decreased
2017-08-23,315.265991,324.209991,314.539001,317.519012,811990016.0,0.4071621621621624,Increased
2017-08-24,317.447998,327.959991,317.080994,325.610992,697665024.0,0.33906524809514976,Increased
2017-08-25,326.109009,336.39801,325.79599,331.915009,760329024.0,0.12498327754108338,Increased
2017-08-26,331.98999,334.984985,327.919006,333.881989,514180992.0,-0.5123432296047099,Increased
2017-08-27,334.356995,347.893005,334.356995,347.893005,633369984.0,0.3833028914590747,Increased
2017-08-28,350.042999,352.053986,338.407013,347.747009,854318976.0,0.5087730878186969,Decreased
2017-08-29,347.964996,373.763,347.790009,370.666992,1220029952.0,0.35483437800422984,Increased
2017-08-30,369.472992,388.747986,361.971008,378.484985,1333319936.0,0.27299398216939075,Increased
2017-08-31,378.44101,386.139008,376.354004,383.041992,706254016.0,0.10226849080803761,Increased
2017-09-01,383.46701,390.044006,383.46701,387.740997,874222016.0,0.26993366164542293,Increased
2017-09-02,387.824005,389.352997,328.095001,348.984009,1483600000.0,0.15535795593635252,Decreased
2017-09-03,350.229004,366.487,332.231995,347.484009,986265984.0,0.34772246960095904,Decreased
2017-09-04,347.132996,347.132996,279.938995,295.17099,1801689984.0,0.18582499999999993,Decreased
2017-09-05,297.566986,318.571991,268.285004,312.988007,1551049984.0,0.009037070524412301,Increased
2017-09-06,313.802002,334.65799,313.48999,334.338013,1058830016.0,-0.05772566652560304,Increased
2017-09-07,333.519012,333.519012,319.938995,329.428009,718624000.0,-0.039115174782784395,Decreased
2017-09-08,329.635986,329.635986,285.157013,296.497009,1098780032.0,0.09464017467248907,Decreased
2017-09-09,296.169006,299.890991,287.220001,294.404999,528620992.0,0.10047343010413373,Decreased
2017-09-10,294.063995,294.764008,268.972992,288.747009,698326016.0,0.10066729617687696,Decreased
2017-09-11,289.744995,300.687988,286.684998,294.532013,571307008.0,0.13780734887396284,Increased
2017-09-12,294.630005,311.195007,287.227997,291.463989,753144000.0,0.254953688823959,Decreased
2017-09-13,291.122009,291.122009,260.609985,277.112,921692032.0,-0.17148215686844323,Decreased
2017-09-14,276.587006,280.839996,213.908005,213.908005,1184589952.0,0.370178172778123,Decreased
2017-09-15,215.220993,258.654999,195.035004,250.464005,1935699968.0,-0.16413529805760207,Increased
2017-09-16,250.865997,262.592987,238.223007,246.522003,711737024.0,0.0022820549927641026,Decreased
2017-09-17,245.848999,256.996002,235.240005,251.748993,427452000.0,-0.031328292682926834,Increased
2017-09-18,252.227005,293.497009,252.227005,293.497009,1127750016.0,0.12343483483483482,Increased
2017-09-19,293.656006,295.768005,274.484009,282.803986,646908992.0,0.26083640442061495,Decreased
2017-09-20,282.015015,290.885986,278.049011,283.742004,421404000.0,0.2760327236777064,Increased
2017-09-21,283.263,286.609985,255.016006,258.579987,601265984.0,0.4282702865064696,Decreased
2017-09-22,258.114014,270.540009,256.217987,264.309998,430080992.0,-0.05413869441816463,Increased
2017-09-23,264.598999,286.167999,261.119995,286.167999,450934016.0,0.27367194835680747,Increased
2017-09-24,286.213989,292.947998,278.131989,282.483002,571411008.0,0.533346964410328,Decreased
2017-09-25,282.217987,293.515015,281.876007,292.332001,483160992.0,0.525674704939531,Increased
2017-09-26,292.346008,293.75,287.019989,287.437988,345800992.0,-0.018838047808764937,Decreased
2017-09-27,287.019989,308.015015,286.820007,306.46701,550243968.0,-0.03035162993990163,Increased
2017-09-28,306.471008,307.197998,295.470001,299.154999,501894016.0,-0.08017293375394322,Decreased
2017-09-29,299.119995,299.924011,279.77301,291.46701,541374976.0,-0.009709850625756975,Decreased
2017-09-30,291.47699,303.963989,291.112,301.464996,332439008.0,0.10671007055805004,Increased
2017-10-01,301.546997,303.192993,295.061005,302.337006,306184992.0,0.17395348229141902,Increased
2017-10-02,302.481995,302.920013,294.582001,297.475006,339443008.0,0.3014786782061369,Decreased
2017-10-03,297.483002,300.110992,288.132996,292.463013,321680000.0,-0.20451672644277802,Decreased
2017-10-04,292.753998,299.394012,290.894989,292.65799,257906000.0,0.5255692414174973,Decreased
2017-10-05,292.77301,298.040985,288.839996,295.863007,253747008.0,0.018260994102780106,Increased
2017-10-06,295.154999,308.839996,294.947998,308.588013,318664000.0,0.31838035666036224,Increased
2017-10-07,308.891998,313.130005,304.975006,311.123993,342204992.0,-0.2483977399695275,Increased
2017-10-08,311.05899,312.541992,308.028015,308.608002,293167008.0,0.020182558139534887,Decreased
2017-10-09,308.666992,309.312988,288.184998,297.391998,559467008.0,0.26219233060312735,Decreased
2017-10-10,297.601013,306.153992,293.173004,299.869995,359705984.0,0.24023858980466892,Increased
2017-10-11,301.181,304.390015,299.096008,303.455994,264146000.0,0.04873489697501092,Increased
2017-10-12,303.497986,309.151001,303.290009,304.135986,527556992.0,0.0554745722005404,Increased
2017-10-13,304.07901,348.596008,299.657013,338.756989,1304359936.0,0.09964325539568346,Increased
2017-10-14,338.85199,347.975006,334.697998,339.627991,516561984.0,0.27191897421524663,Increased
2017-10-15,339.528992,342.71701,320.427002,336.595001,635406976.0,0.05247730235194109,Decreased
2017-10-16,336.710999,349.345001,332.041992,333.384003,692884992.0,0.5609788160614114,Decreased
2017-10-17,333.484009,333.484009,311.786987,317.082001,509924000.0,-0.018288519637462197,Decreased
2017-10-18,316.944,317.235992,290.635986,314.319,606113984.0,0.08685002728512958,Decreased
2017-10-19,314.537994,316.713989,305.828003,308.088013,349830016.0,0.08269352355072462,Decreased
2017-10-20,308.04599,311.437988,303.493988,304.006012,396672992.0,0.42078355387523647,Decreased
2017-10-21,303.571991,303.929993,291.768005,300.187012,408014016.0,0.13961671743415163,Decreased
2017-10-22,300.549011,305.502014,292.813995,295.446014,327387008.0,0.07604712699179142,Decreased
2017-10-23,295.096008,295.747986,277.575012,286.950012,482336000.0,0.5294767621145375,Decreased
2017-10-24,287.119995,311.958008,282.65799,298.328003,684281024.0,0.18905815686274513,Increased
2017-10-25,298.437012,301.848999,290.717987,297.924988,325040000.0,0.26646947735191634,Decreased
2017-10-26,298.022003,301.06601,295.222992,296.527008,270272992.0,0.17194944021495745,Decreased
2017-10-27,296.507996,299.256012,294.05899,297.423004,257168992.0,0.2098002764340014,Increased
2017-10-28,297.915009,300.356995,293.584991,296.298004,264424000.0,0.4394887378200771,Decreased
2017-10-29,296.381012,313.755005,296.381012,305.088013,551752000.0,0.13202126865671643,Increased
2017-10-30,304.782013,310.496002,304.35199,307.751007,331441984.0,0.1656675711743772,Increased
2017-10-31,307.377991,310.548004,305.878998,305.878998,369583008.0,-0.013134965416818347,Decreased
2017-11-01,305.761993,306.401001,290.583008,291.694,553864000.0,0.1270652336448597,Decreased
2017-11-02,290.725006,293.907013,281.171997,287.428986,904900992.0,-0.0704387990762125,Decreased
2017-11-03,288.497009,308.312988,287.692993,305.710999,646339968.0,0.06264078525641024,Increased
2017-11-04,305.480988,305.480988,295.802002,300.468994,416479008.0,0.0006260279605263463,Decreased
2017-11-05,300.036987,301.371002,295.117004,296.263,337657984.0,0.1453007208073042,Decreased
2017-11-06,296.427002,305.415009,293.71701,298.891998,579358976.0,0.4140365067466266,Increased
2017-11-07,298.567993,304.84201,290.766998,294.658997,540766016.0,-0.3095967152673034,Decreased
2017-11-08,294.270996,318.701996,293.102997,309.070007,967955968.0,-0.09049351315571737,Increased
2017-11-09,308.644989,329.451996,307.056,320.884003,893249984.0,-0.03178752927400471,Increased
2017-11-10,320.67099,324.717987,294.541992,299.252991,885985984.0,0.041432241964463906,Decreased
2017-11-11,298.585999,319.453003,298.191986,314.681,842300992.0,0.1578113461538462,Increased
2017-11-12,314.690002,319.153015,298.513,307.90799,1613479936.0,0.11116611302755415,Decreased
2017-11-13,307.024994,328.415009,307.024994,316.716003,1041889984.0,0.0075901601478287435,Increased
2017-11-14,316.763,340.177002,316.763,337.631012,1069680000.0,-0.3891402945581629,Increased
2017-11-15,337.963989,340.911987,329.812988,333.356995,722665984.0,0.1919830474796068,Decreased
2017-11-16,333.442993,336.158997,323.605988,330.924011,797254016.0,0.2753617697063371,Decreased
2017-11-17,330.166992,334.963989,327.52301,332.394012,621732992.0,0.36731542345276885,Increased
2017-11-18,331.980011,349.615997,327.687012,347.612,649638976.0,0.3517339875538535,Increased
2017-11-19,347.401001,371.290985,344.73999,354.385986,1181529984.0,0.010501445783132566,Increased
2017-11-20,354.093994,372.136993,353.289001,366.730011,807027008.0,0.4690627991380286,Increased
2017-11-21,367.442993,372.470001,350.692993,360.401001,949912000.0,0.10589630314232903,Decreased
2017-11-22,360.312012,381.420013,360.147003,380.652008,800819008.0,0.2853979735883424,Increased
2017-11-23,381.438995,425.548004,376.088013,410.165985,1845680000.0,0.15378720547251076,Increased
2017-11-24,412.501007,480.972992,402.757996,474.911011,2292829952.0,0.09739911162611044,Increased
2017-11-25,475.675995,485.191986,461.053009,466.276001,1422080000.0,-0.0029620413609072836,Decreased
2017-11-26,465.973999,472.722992,451.605988,471.329987,1197779968.0,0.27000915750915744,Increased
2017-11-27,471.531006,493.404999,468.484985,480.355011,1396480000.0,-0.16393492620590355,Increased
2017-11-28,480.518005,482.480011,466.346985,472.902008,1346499968.0,-0.03003029501015309,Decreased
2017-11-29,473.281006,522.307007,425.071014,427.52301,2675940096.0,-0.0563979073330057,Decreased
2017-11-30,431.214996,465.497009,401.243011,447.114014,1903040000.0,0.3093323309150482,Increased
2017-12-01,445.209015,472.609009,428.312012,466.540009,1247879936.0,0.3740340269277846,Increased
2017-12-02,466.851013,476.239014,456.653015,463.449005,943649984.0,0.4003054892741698,Decreased
2017-12-03,463.704987,482.813995,451.85199,465.852997,990556992.0,0.3478698522167488,Increased
2017-12-04,466.053986,474.777008,453.312012,470.20401,1005550016.0,0.1886542287268489,Increased
2017-12-05,470.294006,473.558014,457.660004,463.281006,1216720000.0,0.42188255023417426,Decreased
2017-12-06,462.604004,462.708008,420.209991,428.588013,1998259968.0,0.4739939977188481,Decreased
2017-12-07,426.368988,441.397003,414.411011,434.40799,2129570048.0,0.39773039514512437,Increased
2017-12-08,434.989014,466.062012,422.367004,456.031006,2336379904.0,-0.04743365733645234,Increased
2017-12-09,457.343994,504.147003,456.252991,473.502014,2003849984.0,0.3147373158924709,Increased
2017-12-10,472.789001,472.789001,429.514008,441.721008,1404179968.0,-0.10598751392880187,Decreased
2017-12-11,440.358002,516.968994,439.104004,515.135986,1771440000.0,0.08683364443249063,Increased
2017-12-12,522.286011,657.317993,504.493988,651.43103,5179829760.0,0.23637351704810838,Increased
2017-12-13,644.906006,747.992981,597.797974,702.767029,4524539904.0,0.39891380863358267,Increased
2017-12-14,700.593994,753.120972,664.989014,695.815979,3821580032.0,-0.06582315980786707,Decreased
2017-12-15,696.375977,697.132019,621.060974,684.447998,2758710016.0,0.25641612386269635,Decreased
2017-12-16,686.192017,718.38501,680.786011,696.208984,2165690112.0,0.14836771881461067,Increased
2017-12-17,696.237,735.825012,696.237,719.974976,2147389952.0,-0.07666275676713381,Increased
2017-12-18,721.731995,803.927979,689.231018,794.64502,3249230080.0,0.586160162850496,Increased
2017-12-19,793.901001,881.94397,785.34198,826.822998,4096549888.0,0.0735608734402852,Increased
2017-12-20,827.515991,845.062012,756.004028,819.085999,3969939968.0,0.04263523293029872,Decreased
2017-12-21,820.236023,880.54303,792.689026,821.062988,3569060096.0,0.41145152259332024,Increased
2017-12-22,822.643005,827.682983,543.762024,674.859985,4977710080.0,0.1146151981136911,Decreased
2017-12-23,681.315979,763.89502,679.731018,719.387024,2480339968.0,0.29447343545737925,Increased
2017-12-24,721.768982,721.768982,614.921997,694.14801,2300549888.0,0.18423370153779514,Decreased
2017-12-25,698.869995,782.520996,698.869995,765.833984,2491760128.0,-0.04086517171260731,Increased
2017-12-26,763.369995,786.789978,760.934998,773.835999,2201159936.0,0.3143237313677313,Increased
2017-12-27,774.969971,789.252991,738.413025,762.84198,2100029952.0,0.2951928699180481,Decreased
2017-12-28,762.208008,763.31897,701.187012,737.02301,2389149952.0,0.2176742086909871,Decreased
2017-12-29,740.388977,770.117004,729.607971,753.59198,2648969984.0,0.4163952650055655,Increased
2017-12-30,753.815002,753.815002,685.231018,717.257019,3187780096.0,0.3234273920174958,Decreased
2017-12-31,712.211975,760.348022,710.119019,756.732971,2554269952.0,0.3232774923002107,Increased
2018-01-01,755.757019,782.530029,742.004028,772.640991,2595760128.0,0.6469641781019094,Increased
2018-01-02,772.346008,914.830017,772.346008,884.44397,5783349760.0,0.24483770129071913,Increased
2018-01-03,886.0,974.471008,868.450989,962.719971,5093159936.0,0.23240151964418085,Increased
2018-01-04,961.713013,1045.079956,946.085999,980.921997,6502859776.0,0.07228089167974887,Increased
2018-01-05,975.75,1075.390015,956.325012,997.719971,6683149824.0,0.29276553356086477,Increased
2018-01-06,995.153992,1060.709961,994.622009,1041.680054,4662219776.0,0.4291801654645736,Increased
2018-01-07,1043.01001,1153.170044,1043.01001,1153.170044,5569880064.0,0.10652477322489833,Increased
2018-01-08,1158.26001,1266.930054,1016.049988,1148.530029,8450970112.0,0.04531375314044901,Decreased
2018-01-09,1146.0,1320.97998,1145.48999,1299.73999,7965459968.0,-0.3423158277785337,Increased
2018-01-10,1300.339966,1417.380005,1226.599976,1255.819946,9214950400.0,0.4442117456647398,Decreased
2018-01-11,1268.089966,1337.300049,1135.170044,1154.930054,7235899904.0,-0.36119498654927856,Decreased
2018-01-12,1158.290039,1296.040039,1120.089966,1273.199951,5222300160.0,0.200170706819313,Increased
2018-01-13,1270.469971,1432.880005,1270.469971,1396.420044,5746760192.0,0.1158315121531512,Increased
2018-01-14,1397.47998,1400.560059,1286.209961,1366.77002,4841630208.0,0.13912779151215493,Decreased
2018-01-15,1365.209961,1390.589966,1290.599976,1291.920044,4781100032.0,0.13781518740420787,Decreased
2018-01-16,1292.630005,1292.630005,875.544983,1053.689941,8405139968.0,-0.29099136672397774,Decreased
2018-01-17,1061.339966,1090.22998,780.921997,1014.25,8545160192.0,0.06221367166968405,Decreased
2018-01-18,1016.440002,1100.310059,967.758972,1036.280029,5938319872.0,0.4324439397321429,Increased
2018-01-19,1028.819946,1093.219971,1003.710022,1039.099976,4084450048.0,0.4288475616060658,Increased
2018-01-20,1044.949951,1167.109985,1044.949951,1155.150024,3975190016.0,-0.014172348901098877,Increased
2018-01-21,1155.680054,1155.680054,1021.5,1049.579956,3378089984.0,0.40221927200199453,Decreased
2018-01-22,1055.349976,1089.099976,930.741028,1003.26001,3810099968.0,0.1267486435288546,Decreased
2018-01-23,1004.169983,1023.22998,920.539978,986.229004,3556699904.0,0.15504056574448244,Decreased
2018-01-24,987.47699,1062.439941,965.807983,1058.780029,3944039936.0,0.077783979468347,Increased
2018-01-25,1063.219971,1104.660034,1034.73999,1056.030029,4050190080.0,0.0688399972310674,Decreased
2018-01-26,1052.699951,1080.599976,996.783997,1055.170044,3617690112.0,0.04592057780695994,Increased
2018-01-27,1055.75,1121.97998,1042.119995,1107.069946,3002870016.0,0.24207325124443277,Increased
2018-01-28,1111.780029,1257.77002,1111.780029,1246.01001,5372329984.0,0.542528236817326,Increased
2018-01-29,1246.699951,1256.699951,1169.079956,1182.359985,3715079936.0,0.8130306218052177,Decreased
2018-01-30,1184.130005,1184.630005,1058.969971,1071.130005,4107859968.0,0.0728762884179244,Decreased
2018-01-31,1071.089966,1128.660034,1034.5,1118.310059,3757560064.0,-0.005704254208010305,Increased
2018-02-01,1119.369995,1161.349976,984.81897,1036.790039,5261680128.0,-0.13909290392797075,Decreased
2018-02-02,1035.77002,1035.77002,757.97998,915.784973,6713290240.0,0.2600356608478803,Decreased
2018-02-03,919.210999,991.942993,847.690002,964.018982,3243480064.0,0.3433517379145026,Increased
2018-02-04,964.666992,969.031982,805.064026,834.682007,2997090048.0,0.3739458587180907,Decreased
2018-02-05,834.958008,856.645996,644.598999,697.950989,4269530112.0,0.24409664215769333,Decreased
2018-02-06,707.737,796.439026,574.419006,793.122009,6518269952.0,0.22418355031237996,Increased
2018-02-07,790.427979,851.200012,723.432983,757.067993,3896179968.0,0.4717392305807401,Decreased
2018-02-08,755.843018,845.085999,755.843018,817.807007,3708189952.0,-0.13755681189700739,Increased
2018-02-09,818.47998,884.004028,788.833984,883.86499,2495820032.0,0.17302600619195047,Increased
2018-02-10,882.46698,917.400024,825.577026,860.414978,2930530048.0,0.12368741020793962,Decreased
2018-02-11,859.288025,859.288025,788.221985,814.659973,2486650112.0,-0.3316895646056437,Decreased
2018-02-12,817.507996,875.937012,817.507996,868.70697,2243450112.0,0.24960143048128344,Increased
2018-02-13,869.29303,870.708984,828.836975,845.257996,2081170048.0,0.4198702552048356,Decreased
2018-02-14,844.278992,926.429016,844.278992,923.560974,2818370048.0,-0.2186193301708272,Increased
2018-02-15,923.728027,951.947998,911.111023,936.976013,2900100096.0,0.3422113308436597,Increased
2018-02-16,934.786011,950.005005,917.848022,944.210022,2369449984.0,0.22612561843851814,Increased
2018-02-17,944.747986,976.594971,940.754028,974.11499,2525720064.0,0.3674368541905855,Increased
2018-02-18,973.348999,982.932983,915.445007,923.921021,2567290112.0,0.3357619528410326,Decreased
2018-02-19,921.66803,957.776978,921.554016,943.86499,2169019904.0,0.2472719279472089,Increased
2018-02-20,943.567017,965.265015,892.953979,895.370972,2545260032.0,0.0019189497572968607,Decreased
2018-02-21,894.13501,912.375,830.562988,849.971008,2531729920.0,0.2123758126529186,Decreased
2018-02-22,849.262024,875.926025,802.66803,812.844971,2150370048.0,0.48282171193819373,Decreased
2018-02-23,811.585022,886.317993,794.791016,864.189026,2334820096.0,0.09158029411764705,Increased
2018-02-24,861.593018,879.531006,818.549988,840.515015,1926579968.0,0.22409842401124272,Decreased
2018-02-25,839.458984,853.145996,822.380981,844.809998,1646960000.0,-0.15359741682165737,Increased
2018-02-26,845.278015,880.392029,842.31897,869.315002,2044480000.0,0.4967454953889805,Increased
2018-02-27,870.36499,896.258972,867.096985,878.265015,2053980032.0,0.5152345000000002,Increased
2018-02-28,877.934021,890.107971,855.124023,855.198975,1963980032.0,0.019373545206797047,Decreased
2018-03-01,856.012024,880.302002,851.919983,872.200012,1868519936.0,-0.006331314842261275,Increased
2018-03-02,871.763977,876.377991,852.421997,856.853027,1894419968.0,0.25613480216281764,Decreased
2018-03-03,856.710999,868.453979,855.20697,857.224976,1699369984.0,0.2051429838246161,Increased
2018-03-04,856.185974,867.950012,840.280029,866.677979,1697939968.0,-0.13007903305107896,Increased
2018-03-05,866.846008,869.919983,853.52002,853.684021,1898489984.0,0.3836015237310821,Decreased
2018-03-06,853.817017,853.817017,809.93103,816.950989,1943069952.0,0.44754695501229563,Decreased
2018-03-07,816.270996,825.606995,726.546997,752.830994,2175419904.0,0.2734169662921349,Decreased
2018-03-08,752.570007,773.767029,696.169006,704.596008,1891640064.0,0.40027938158819415,Decreased
2018-03-09,702.197021,729.156006,648.106995,728.916016,2233019904.0,0.3748316910058688,Increased
2018-03-10,730.159973,748.031006,682.695007,686.890015,1532960000.0,0.15299720573689415,Decreased
2018-03-11,685.312012,735.830994,668.122986,723.338989,1562680064.0,-0.1380511658600968,Increased
2018-03-12,724.406006,742.513977,683.268005,699.830994,1764999936.0,-0.3049578451882845,Decreased
2018-03-13,698.153015,713.734985,682.349976,690.827026,1425959936.0,0.47259710014409245,Decreased
2018-03-14,691.218994,702.783997,594.099976,614.291016,1810560000.0,0.11514656024325352,Decreased
2018-03-15,614.838989,620.616028,579.505005,611.304016,1770460032.0,0.1580107285828663,Decreased
2018-03-16,611.778015,623.16803,587.862,601.666016,1417350016.0,0.26440105536546155,Decreased
2018-03-17,601.677979,609.151001,549.096008,552.778992,1267810048.0,-0.026562579254374843,Decreased
2018-03-18,551.640015,551.640015,460.088013,538.643982,2685499904.0,0.08269470176607799,Decreased
2018-03-19,546.625977,558.099976,519.122986,556.726013,2046790016.0,0.0020249759615384518,Increased
2018-03-20,556.721985,567.090027,521.203979,557.174988,1833680000.0,-0.07900787662714531,Increased
2018-03-21,559.099976,589.606995,550.572021,561.731995,1781270016.0,0.06385211449676827,Increased
2018-03-22,562.103027,577.565979,523.088989,539.702026,1523459968.0,0.2643031833150383,Decreased
2018-03-23,539.864014,540.487,512.127014,539.619019,1596349952.0,0.4182981607208986,Decreased
2018-03-24,542.572021,545.382019,526.080017,526.439026,1300009984.0,0.25127792729245796,Decreased
2018-03-25,522.703003,535.820984,515.658997,524.286987,1151170048.0,0.24194653723369597,Increased
2018-03-26,524.286987,526.379028,470.440002,489.950989,1638880000.0,0.6352217130727931,Decreased
2018-03-27,489.589996,491.459015,449.971008,450.115997,1617939968.0,0.5637029546495649,Decreased
2018-03-28,450.290985,466.210999,444.860992,446.278992,1514179968.0,0.12029522036002482,Decreased
2018-03-29,448.075012,450.812988,385.812988,385.967987,1970230016.0,0.33234688245534844,Decreased
2018-03-30,385.904999,409.928986,368.632996,394.644989,1878130048.0,0.07295895575360833,Increased
2018-03-31,395.003998,418.467987,392.953003,396.457001,1323920000.0,0.03359507764430118,Increased
2018-04-01,397.253998,400.528015,363.804993,379.606995,1256930048.0,0.42388572115384626,Decreased
2018-04-02,379.699005,395.17099,377.592987,386.424988,1102259968.0,0.10369108724669335,Increased
2018-04-03,387.312012,418.967987,383.532013,416.893005,1363399936.0,0.1782503684764627,Increased
2018-04-04,416.484985,417.471985,375.309998,380.542999,1287730048.0,-0.03370122583217064,Decreased
2018-04-05,379.946991,387.716003,369.81601,383.231995,1210680064.0,0.31236412262836316,Increased
2018-04-06,382.730988,385.195007,366.911011,370.285004,967105984.0,0.2971712849242262,Decreased
2018-04-07,370.380005,393.05899,369.936005,385.313995,951475008.0,0.2695288937728938,Increased
2018-04-08,385.743011,402.589996,385.60199,400.507996,948488000.0,0.29086434451533244,Increased
2018-04-09,400.856995,429.251007,390.609985,398.526001,1478390016.0,0.22336067182997113,Decreased
2018-04-10,399.411011,415.888,393.878998,414.243011,1196000000.0,0.13524685370386763,Increased
2018-04-11,415.023987,430.540009,412.471008,430.540009,1439040000.0,0.32401765447667086,Increased
2018-04-12,430.161011,493.058014,417.412994,492.94101,2519360000.0,0.4149801364670205,Increased
2018-04-13,493.160004,526.469971,482.658997,492.734985,2419249920.0,0.15387663620647074,Decreased
